03;OKA;KIX;37;115
08;OKA;KIX;96;130
02;KIX;SIN;345;410
02;KIX;ICN;213;120
03;KIX;ICN;150;120
04;KIX;ICN;90;125
02;KIX;DXB;459;675
11;KIX;DXB;491;675
08;KIX;HKG;113;245
09;KIX;HKG;113;245
01;KIX;HND;54;70
02;KIX;HND;68;70
03;KIX;HND;68;70
04;KIX;HND;59;60
09;KIX;HND;62;75
01;KIX;CTS;46;115
02;KIX;CTS;43;115
03;KIX;CTS;43;115
03;KIX;BKK;273;350
04;KIX;BKK;293;350
08;KIX;BKK;369;350
01;KIX;NRT;36;75
02;KIX;NRT;31;75
03;KIX;NRT;36;80
04;KIX;NRT;39;85
09;KIX;NRT;36;90
04;KIX;KUL;1139;410
03;KIX;TPE;284;195
08;KIX;TPE;207;190
01;KIX;FUK;46;80
02;KIX;FUK;42;80
03;KIX;FUK;41;75
02;KIX;HAN;596;325
03;KIX;HAN;459;325
01;KIX;OKA;46;130
02;KIX;OKA;57;150
03;KIX;OKA;38;150
04;KIX;OKA;88;140
05;KIX;OKA;152;125
08;KIX;OKA;48;135
02;KIX;PVG;1514;160
05;KIX;PVG;1250;160
04;KIX;PEK;1616;215
05;KIX;CEB;356;260
06;KIX;CEB;356;260
09;KIX;CEB;386;260
10;KIX;CEB;356;260
02;KIX;MNL;748;255
03;KIX;MNL;914;265
11;KIX;MNL;355;265
02;KIX;AMS;1641;735
03;KIX;AMS;1641;735
05;KIX;AMS;1676;695
07;KIX;AMS;1720;695
11;KIX;AMS;1680;730
02;KIX;CDG;728;760
04;KIX;SFO;1669;590
05;KIX;SFO;1753;590
06;KIX;SFO;1740;605
07;KIX;SFO;2098;605
08;KIX;SFO;4768;605
09;KIX;SFO;4768;590
06;KIX;LAX;1579;620
03;KIX;HNL;752;460
04;KIX;HNL;3619;460
05;KIX;HNL;756;480
06;KIX;HNL;3601;480
07;KIX;HNL;3656;495
10;KIX;HNL;746;475
01;DAD;HAN;15;80
02;DAD;HAN;15;80
01;DAD;SGN;15;95
02;DAD;SGN;15;95
01;CNX;SIN;99;185
02;CNX;SIN;87;185
03;CNX;SIN;89;185
01;CNX;BKK;25;80
02;CNX;BKK;11;80
03;CNX;BKK;11;80
04;CNX;BKK;11;80
05;CNX;BKK;16;80
06;CNX;BKK;16;80
07;CNX;BKK;33;75
08;CNX;BKK;17;80
09;CNX;BKK;17;80
10;CNX;BKK;20;80
01;CNX;DMK;33;75
02;CNX;DMK;21;75
03;CNX;DMK;21;80
04;CNX;DMK;25;75
05;CNX;DMK;25;75
06;CNX;DMK;31;75
07;CNX;DMK;44;80
08;CNX;DMK;24;70
10;CNX;DMK;39;75
01;CNX;HKT;35;130
02;CNX;HKT;30;130
03;CNX;HKT;13;130
05;CNX;HKT;27;125
07;CNX;HKT;24;125
08;CNX;HKT;25;125
01;BKI;KUL;41;150
02;BKI;KUL;34;150
03;BKI;KUL;32;155
04;BKI;KUL;31;155
05;BKI;KUL;34;155
07;BKI;KUL;39;150
01;BKI;PEN;74;165
02;BKI;PEN;49;170
03;BKI;PEN;38;160
01;CAN;CAI;1032;710
02;CAN;CAI;893;710
03;CAN;CAI;1014;710
04;CAN;CAI;1016;655
06;CAN;CAI;1023;655
07;CAN;CAI;1008;655
08;CAN;CAI;1030;655
09;CAN;CAI;1008;655
12;CAN;CAI;1021;720
02;CAN;NBO;1035;795
01;CAN;ADD;1860;650
02;CAN;ADD;1865;650
03;CAN;ADD;1860;630
04;CAN;ADD;1860;630
05;CAN;ADD;1875;630
06;CAN;ADD;1860;630
12;CAN;ADD;1884;630
02;CAN;SIN;645;225
02;CAN;ICN;839;200
03;CAN;ICN;529;190
02;CAN;DXB;676;705
01;CAN;HKG;186;140
02;CAN;HKG;195;140
03;CAN;HND;1365;270
04;CAN;HND;584;255
05;CAN;HND;587;255
06;CAN;HND;456;255
07;CAN;HND;458;255
08;CAN;HND;1354;270
09;CAN;HND;835;255
10;CAN;HND;1370;270
11;CAN;HND;360;235
12;CAN;HND;362;235
01;CAN;HND;367;235
01;CAN;BKK;759;180
02;CAN;BKK;935;180
01;CAN;NRT;515;235
02;CAN;NRT;423;240
03;CAN;NRT;422;240
04;CAN;NRT;377;270
05;CAN;NRT;377;270
06;CAN;NRT;374;270
07;CAN;NRT;376;275
10;CAN;NRT;379;275
01;CAN;KUL;281;250
02;CAN;KUL;113;245
03;CAN;KUL;237;250
05;CAN;KUL;235;245
02;CAN;RUH;1754;740
03;CAN;RUH;1749;740
02;CAN;DAC;357;240
03;CAN;SGN;1440;165
04;CAN;SGN;1450;175
05;CAN;SGN;1423;175
07;CAN;SGN;1440;175
01;CAN;PVG;40;150
02;CAN;PVG;39;150
02;CAN;MNL;595;150
01;CAN;SYD;2633;585
07;CAN;AMS;1549;750
02;CAN;IST;1083;675
01;CAN;SVO;560;590
02;CAN;SVO;654;590
02;CAN;CDG;816;785
03;CAN;CDG;814;785
04;CAN;CDG;2473;750
05;CAN;CDG;2454;750
06;CAN;CDG;2447;750
07;CAN;CDG;2460;750
08;CAN;CDG;2441;750
09;CAN;CDG;2460;750
02;CAN;YYZ;2373;915
03;CAN;YYZ;1420;870
04;CAN;YYZ;1195;905
05;CAN;YYZ;3996;905
06;CAN;YYZ;3984;905
07;CAN;YYZ;3984;905
08;CAN;YYZ;4007;905
09;CAN;YYZ;3996;905
10;CAN;YYZ;4007;905
11;CAN;YYZ;4007;870
02;CAN;LAX;1905;760
03;CAN;LAX;1968;760
01;SAW;CAI;195;130
02;SAW;CAI;144;130
03;SAW;CAI;154;130
04;SAW;CAI;153;125
05;SAW;CAI;198;125
06;SAW;CAI;193;125
07;SAW;CAI;198;125
08;SAW;CAI;199;125
10;SAW;CAI;218;125
01;SAW;SSH;57;155
02;SAW;SSH;49;155
03;SAW;SSH;49;155
04;SAW;SSH;73;160
05;SAW;SSH;52;160
06;SAW;SSH;52;160
07;SAW;SSH;87;160
08;SAW;SSH;99;160
10;SAW;SSH;72;160
01;SAW;HRG;49;160
02;SAW;HRG;49;160
03;SAW;HRG;49;160
04;SAW;HRG;72;160
05;SAW;HRG;51;160
06;SAW;HRG;52;160
07;SAW;HRG;82;160
02;SAW;CMN;125;315
03;SAW;CMN;129;315
04;SAW;CMN;142;315
05;SAW;CMN;194;295
06;SAW;CMN;155;315
07;SAW;CMN;183;315
09;SAW;CMN;158;315
01;SAW;MCT;171;285
02;SAW;MCT;95;285
03;SAW;MCT;86;285
08;SAW;MCT;127;285
02;SAW;DXB;119;265
03;SAW;DXB;94;265
04;SAW;DXB;126;270
05;SAW;DXB;106;270
06;SAW;DXB;111;270
07;SAW;DXB;115;270
08;SAW;DXB;182;270
09;SAW;DXB;147;270
10;SAW;DXB;155;270
01;SAW;DOH;148;245
02;SAW;DOH;123;245
03;SAW;DOH;135;245
04;SAW;DOH;148;250
05;SAW;DOH;149;250
07;SAW;DOH;150;250
11;SAW;DOH;293;240
01;SAW;ADB;23;70
02;SAW;ADB;22;70
03;SAW;ADB;22;70
04;SAW;ADB;21;70
05;SAW;ADB;22;70
06;SAW;ADB;22;70
07;SAW;ADB;27;70
08;SAW;ADB;27;70
09;SAW;ADB;25;70
01;SAW;ESB;20;65
02;SAW;ESB;19;65
03;SAW;ESB;20;65
04;SAW;ESB;22;55
05;SAW;ESB;23;55
06;SAW;ESB;27;65
07;SAW;ESB;26;65
08;SAW;ESB;27;65
09;SAW;ESB;27;65
10;SAW;ESB;26;65
04;SAW;AUH;151;265
05;SAW;AUH;169;265
08;SAW;AUH;173;265
01;SAW;TLV;67;125
02;SAW;TLV;47;125
03;SAW;TLV;48;125
04;SAW;TLV;67;125
05;SAW;TLV;62;125
06;SAW;TLV;68;125
08;SAW;TLV;104;125
09;SAW;TLV;83;125
10;SAW;TLV;125;125
01;SAW;BAH;147;235
02;SAW;BAH;77;235
03;SAW;BAH;81;235
05;SAW;BAH;107;230
01;SAW;RUH;405;235
02;SAW;RUH;405;235
03;SAW;RUH;397;235
04;SAW;RUH;133;245
01;SAW;AYT;22;75
02;SAW;AYT;21;75
03;SAW;AYT;21;75
04;SAW;AYT;21;75
05;SAW;AYT;25;75
06;SAW;AYT;26;75
07;SAW;AYT;28;75
08;SAW;AYT;27;75
09;SAW;AYT;23;75
10;SAW;AYT;25;75
11;SAW;AYT;43;70
01;SAW;AYT;42;75
01;SAW;KWI;109;210
02;SAW;KWI;78;210
03;SAW;KWI;66;210
05;SAW;KWI;108;215
03;SAW;JED;132;230
04;SAW;JED;118;230
05;SAW;JED;132;230
06;SAW;JED;149;230
07;SAW;JED;310;230
08;SAW;JED;201;230
01;SAW;ZRH;42;190
02;SAW;ZRH;37;190
03;SAW;ZRH;43;190
01;SAW;ATH;54;85
02;SAW;ATH;50;85
03;SAW;ATH;49;85
04;SAW;ATH;47;90
05;SAW;ATH;47;90
06;SAW;ATH;48;90
07;SAW;ATH;49;90
08;SAW;ATH;47;90
10;SAW;ATH;49;90
01;SAW;AMS;78;230
02;SAW;AMS;45;230
03;SAW;AMS;49;230
04;SAW;AMS;67;230
05;SAW;AMS;83;230
08;SAW;AMS;120;220
09;SAW;AMS;196;230
01;SAW;LED;107;220
02;SAW;LED;79;220
03;SAW;LED;79;220
04;SAW;LED;84;220
05;SAW;LED;98;220
06;SAW;LED;111;220
07;SAW;LED;111;220
08;SAW;LED;99;220
09;SAW;LED;98;220
10;SAW;LED;83;220
01;SAW;CPH;58;205
02;SAW;CPH;57;205
03;SAW;CPH;57;205
04;SAW;CPH;49;200
05;SAW;CPH;78;200
07;SAW;CPH;122;200
01;SAW;VKO;91;200
02;SAW;VKO;55;200
03;SAW;VKO;48;200
04;SAW;VKO;55;200
05;SAW;VKO;55;200
06;SAW;VKO;80;200
07;SAW;VKO;91;200
08;SAW;VKO;108;200
09;SAW;VKO;94;200
10;SAW;VKO;94;200
01;SAW;OSL;97;245
02;SAW;OSL;81;245
04;SAW;OSL;76;235
05;SAW;OSL;77;235
06;SAW;OSL;76;235
01;SAW;PRG;172;165
02;SAW;PRG;45;165
03;SAW;PRG;46;165
04;SAW;PRG;48;165
05;SAW;PRG;49;165
06;SAW;PRG;43;165
07;SAW;PRG;50;165
08;SAW;PRG;145;165
01;SAW;BEG;135;115
02;SAW;BEG;48;115
03;SAW;BEG;48;115
04;SAW;BEG;43;105
05;SAW;BEG;43;105
06;SAW;BEG;58;105
07;SAW;BEG;62;105
09;SAW;BEG;62;105
01;SAW;VIE;62;145
02;SAW;VIE;43;145
03;SAW;VIE;43;145
04;SAW;VIE;76;150
05;SAW;VIE;48;150
07;SAW;VIE;51;150
08;SAW;VIE;92;150
01;SAW;MUC;96;175
02;SAW;MUC;39;175
03;SAW;MUC;28;175
04;SAW;MUC;78;170
05;SAW;MUC;51;170
07;SAW;MUC;50;170
01;SAW;MAD;124;330
02;SAW;MAD;78;275
03;SAW;MAD;77;275
04;SAW;MAD;70;275
05;SAW;MAD;72;275
06;SAW;MAD;84;275
07;SAW;MAD;125;270
08;SAW;MAD;127;270
09;SAW;MAD;129;275
10;SAW;MAD;108;275
01;SAW;STR;67;185
02;SAW;STR;49;185
03;SAW;STR;50;185
04;SAW;STR;76;180
06;SAW;STR;99;180
08;SAW;STR;118;180
01;SAW;DME;137;180
02;SAW;DME;67;180
03;SAW;DME;65;180
04;SAW;DME;72;175
05;SAW;DME;74;175
06;SAW;DME;74;175
07;SAW;DME;73;175
08;SAW;DME;103;175
09;SAW;DME;72;175
10;SAW;DME;70;175
01;SAW;ARN;111;220
02;SAW;ARN;83;220
03;SAW;ARN;85;220
04;SAW;ARN;91;210
06;SAW;ARN;92;210
07;SAW;ARN;195;210
08;SAW;ARN;252;210
01;SAW;CGN;51;210
02;SAW;CGN;36;210
03;SAW;CGN;38;210
04;SAW;CGN;51;210
05;SAW;CGN;51;210
07;SAW;CGN;124;195
01;SAW;HAJ;88;200
02;SAW;HAJ;39;200
03;SAW;HAJ;69;200
08;SAW;HAJ;186;200
01;SAW;FRA;56;200
02;SAW;FRA;39;200
03;SAW;FRA;28;200
04;SAW;FRA;70;195
05;SAW;FRA;91;200
06;SAW;FRA;73;200
07;SAW;FRA;122;200
08;SAW;FRA;145;200
09;SAW;FRA;92;200
01;SAW;CRL;62;220
02;SAW;CRL;48;220
03;SAW;CRL;49;220
04;SAW;CRL;63;220
07;SAW;CRL;122;220
01;SAW;FCO;72;160
02;SAW;FCO;44;160
03;SAW;FCO;41;160
04;SAW;FCO;42;170
05;SAW;FCO;42;170
06;SAW;FCO;44;170
07;SAW;FCO;67;170
08;SAW;FCO;76;170
09;SAW;FCO;68;170
10;SAW;FCO;62;170
01;SAW;HAM;44;205
02;SAW;HAM;38;205
03;SAW;HAM;28;205
05;SAW;HAM;55;200
06;SAW;HAM;44;200
01;SAW;BCN;95;225
02;SAW;BCN;68;225
03;SAW;BCN;69;225
04;SAW;BCN;59;225
05;SAW;BCN;69;225
06;SAW;BCN;71;225
07;SAW;BCN;114;225
08;SAW;BCN;157;225
09;SAW;BCN;113;225
10;SAW;BCN;100;225
03;SAW;EIN;154;225
01;SAW;BGY;22;175
02;SAW;BGY;22;175
03;SAW;BGY;23;175
04;SAW;BGY;47;175
05;SAW;BGY;55;175
06;SAW;BGY;46;175
07;SAW;BGY;53;175
08;SAW;BGY;62;175
01;SAW;DUS;45;210
02;SAW;DUS;39;210
03;SAW;DUS;50;205
05;SAW;DUS;79;210
06;SAW;DUS;47;210
09;SAW;DUS;91;210
04;SAW;VCE;48;170
05;SAW;VCE;62;170
09;SAW;VCE;63;170
01;SAW;MXP;35;180
02;SAW;MXP;32;180
03;SAW;MXP;32;180
04;SAW;MXP;59;170
05;SAW;MXP;75;170
06;SAW;MXP;50;170
07;SAW;MXP;63;170
08;SAW;MXP;67;170
01;SAW;OTP;36;85
02;SAW;OTP;35;85
03;SAW;OTP;34;85
04;SAW;OTP;64;80
08;SAW;OTP;60;80
01;SAW;GVA;86;200
02;SAW;GVA;43;200
03;SAW;GVA;39;200
04;SAW;GVA;44;200
05;SAW;GVA;156;200
10;SAW;GVA;90;200
01;SAW;CDG;122;215
02;SAW;CDG;70;215
03;SAW;CDG;84;215
04;SAW;CDG;84;215
05;SAW;CDG;84;220
06;SAW;CDG;86;220
07;SAW;CDG;118;220
08;SAW;CDG;126;220
09;SAW;CDG;124;220
10;SAW;CDG;121;215
01;SAW;ORY;84;230
02;SAW;ORY;45;230
03;SAW;ORY;46;230
04;SAW;ORY;62;225
05;SAW;ORY;60;225
06;SAW;ORY;62;225
07;SAW;ORY;87;225
08;SAW;ORY;89;225
09;SAW;ORY;112;225
10;SAW;ORY;106;225
04;SAW;BLQ;49;165
02;SAW;MRS;58;205
03;SAW;MRS;115;205
04;SAW;MRS;76;210
05;SAW;MRS;92;210
07;SAW;MRS;76;210
01;SAW;BUD;43;125
02;SAW;BUD;39;125
03;SAW;BUD;41;125
04;SAW;BUD;43;130
05;SAW;BUD;47;130
06;SAW;BUD;43;130
07;SAW;BUD;64;130
08;SAW;BUD;62;130
09;SAW;BUD;76;130
10;SAW;BUD;43;130
01;SAW;CRL;62;220
02;SAW;CRL;48;220
03;SAW;CRL;49;220
04;SAW;CRL;63;220
07;SAW;CRL;122;220
01;SAW;LYS;82;205
02;SAW;LYS;44;205
03;SAW;LYS;36;200
06;SAW;LYS;62;205
08;SAW;LYS;123;205
01;SAW;MAN;150;265
02;SAW;MAN;65;265
03;SAW;MAN;110;265
01;SAW;STN;54;245
02;SAW;STN;47;245
03;SAW;STN;47;245
04;SAW;STN;58;245
05;SAW;STN;54;245
06;SAW;STN;53;245
07;SAW;STN;59;245
08;SAW;STN;228;230
09;SAW;STN;86;245
02;DMK;SIN;46;155
03;DMK;SIN;46;140
04;DMK;SIN;46;145
03;DMK;BLR;106;205
04;DMK;BLR;159;205
06;DMK;BLR;108;205
04;DMK;ICN;150;320
07;DMK;ICN;132;320
08;DMK;ICN;190;320
09;DMK;ICN;130;320
03;DMK;HKG;84;160
04;DMK;HKG;84;175
05;DMK;HKG;84;180
06;DMK;HKG;86;180
04;DMK;CCU;96;154
03;DMK;CGK;76;215
04;DMK;CGK;75;215
05;DMK;CGK;84;215
06;DMK;CGK;83;205
08;DMK;CGK;79;205
04;DMK;NRT;140;370
06;DMK;NRT;150;370
01;DMK;KUL;54;135
02;DMK;KUL;51;135
03;DMK;KUL;51;135
04;DMK;KUL;51;135
05;DMK;KUL;53;130
06;DMK;KUL;58;130
05;DMK;MAA;117;195
03;DMK;HAN;54;105
04;DMK;HAN;65;115
05;DMK;HAN;55;110
06;DMK;HAN;54;110
01;DMK;CNX;28;80
02;DMK;CNX;19;70
03;DMK;CNX;19;75
04;DMK;CNX;21;75
05;DMK;CNX;22;75
06;DMK;CNX;25;75
07;DMK;CNX;24;75
08;DMK;CNX;30;65
09;DMK;CNX;26;75
10;DMK;CNX;33;70
11;DMK;CNX;38;75
12;DMK;CNX;34;75
03;DMK;SGN;49;95
04;DMK;SGN;52;100
06;DMK;SGN;53;105
01;DMK;HKT;25;80
02;DMK;HKT;19;85
03;DMK;HKT;20;85
04;DMK;HKT;20;100
05;DMK;HKT;21;80
06;DMK;HKT;24;85
08;DMK;HKT;24;80
09;DMK;HKT;39;80
10;DMK;HKT;33;80
11;DMK;HKT;41;100
04;DMK;MNL;138;205
05;DMK;MNL;137;205
06;DMK;MNL;139;205
08;DMK;MNL;137;205
01;SGN;SIN;45;130
02;SGN;SIN;54;130
03;SGN;SIN;49;130
01;SGN;ICN;367;285
02;SGN;ICN;259;295
03;SGN;ICN;302;300
04;SGN;ICN;241;325
05;SGN;ICN;310;305
06;SGN;ICN;136;330
02;SGN;DXB;338;620
04;SGN;DXB;328;590
06;SGN;DXB;324;575
12;SGN;DXB;329;450
01;SGN;DOH;730;490
02;SGN;HKG;175;150
03;SGN;HKG;142;155
04;SGN;HKG;144;155
05;SGN;HKG;145;155
07;SGN;HKG;144;155
08;SGN;HKG;143;155
01;SGN;HND;544;305
02;SGN;HND;536;305
03;SGN;HND;519;305
06;SGN;HND;420;365
01;SGN;BKK;111;100
02;SGN;BKK;84;85
03;SGN;DMK;57;105
02;SGN;NRT;533;335
06;SGN;NRT;625;360
03;SGN;KUL;87;130
04;SGN;KUL;68;120
10;SGN;KUL;69;115
02;SGN;TPE;100;205
01;SGN;HAN;40;130
02;SGN;HAN;20;130
03;SGN;HAN;21;135
04;SGN;HAN;46;130
01;SGN;DAD;69;80
02;SGN;DAD;14;80
03;SGN;DAD;16;80
05;SGN;DAD;15;80
02;SGN;CAN;887;180
04;SGN;CAN;1368;180
03;SGN;DMK;57;105
03;SGN;MNL;259;170
07;SGN;MNL;35;170
02;SGN;MEL;852;450
03;SGN;SYD;779;445
01;SGN;IST;731;700
02;SGN;IST;535;700
03;SGN;IST;731;700
05;SGN;IST;713;655
06;SGN;IST;721;655
02;SGN;SFO;833;830
03;SGN;SFO;878;830
01;HKT;SIN;41;110
02;HKT;SIN;41;110
03;HKT;SIN;31;120
04;HKT;SIN;31;120
05;HKT;SIN;31;120
06;HKT;SIN;47;120
09;HKT;SIN;39;115
10;HKT;SIN;52;120
11;HKT;SIN;159;120
12;HKT;SIN;169;120
03;HKT;BOM;273;290
08;HKT;ICN;332;365
03;HKT;DEL;192;295
04;HKT;DEL;191;285
05;HKT;DEL;192;285
01;HKT;DXB;363;395
02;HKT;DXB;362;395
03;HKT;DXB;368;395
04;HKT;DXB;381;380
05;HKT;DXB;399;380
06;HKT;DXB;409;355
01;HKT;DOH;675;420
02;HKT;DOH;659;420
03;HKT;DOH;643;420
04;HKT;DOH;683;420
03;HKT;HKG;69;210
06;HKT;HKG;77;215
01;HKT;BKK;25;85
02;HKT;BKK;12;90
03;HKT;BKK;11;90
04;HKT;BKK;11;100
05;HKT;BKK;13;100
06;HKT;BKK;11;90
07;HKT;BKK;10;100
08;HKT;BKK;14;100
11;HKT;BKK;34;85
12;HKT;BKK;26;85
01;HKT;BKK;38;90
01;HKT;AUH;283;405
02;HKT;AUH;276;405
03;HKT;AUH;282;405
04;HKT;AUH;414;405
02;HKT;TLV;341;660
04;HKT;TLV;414;620
01;HKT;KUL;42;90
02;HKT;KUL;34;90
03;HKT;KUL;34;90
04;HKT;KUL;34;95
06;HKT;KUL;48;95
01;HKT;KUL;80;90
03;HKT;PEN;58;75
01;HKT;CNX;41;130
02;HKT;CNX;29;130
03;HKT;CNX;13;130
04;HKT;CNX;22;125
05;HKT;CNX;27;125
08;HKT;CNX;25;125
01;HKT;DMK;33;85
02;HKT;DMK;15;85
03;HKT;DMK;20;85
04;HKT;DMK;24;75
05;HKT;DMK;24;75
06;HKT;DMK;23;75
08;HKT;DMK;27;90
11;HKT;DMK;53;85
12;HKT;DMK;41;85
03;HKT;MEL;117;500
04;HKT;MEL;116;500
01;HKT;SYD;153;505
02;HKT;SYD;365;520
03;HKT;SYD;134;505
04;HKT;SYD;141;530
03;HKT;ZRH;500;760
01;HKT;HEL;539;665
02;HKT;HEL;545;665
03;HKT;HEL;621;665
02;HKT;CPH;504;745
01;HKT;IST;664;660
02;HKT;IST;525;660
03;HKT;IST;803;660
04;HKT;LHR;508;760
02;HKT;ARN;480;770
02;HKT;FRA;452;740
01;HKT;SVO;599;640
02;HKT;SVO;599;660
03;HKT;SVO;599;610
04;HKT;SVO;413;610
05;HKT;SVO;406;610
06;HKT;SVO;406;610
07;HKT;SVO;409;610
09;HKT;SVO;537;610
10;HKT;SVO;410;610
01;KWI;CAI;93;185
02;KWI;CAI;85;185
03;KWI;CAI;92;185
04;KWI;CAI;98;165
06;KWI;CAI;232;165
08;KWI;CAI;101;180
01;KWI;HBE;72;205
02;KWI;HBE;50;205
03;KWI;HBE;65;180
04;KWI;HBE;118;180
05;KWI;HBE;182;180
06;KWI;HBE;255;180
07;KWI;HBE;236;180
05;KWI;SSH;424;135
09;KWI;SSH;424;135
01;KWI;ADD;251;260
02;KWI;ADD;251;260
02;KWI;BLR;210;280
03;KWI;BLR;186;280
04;KWI;BLR;186;300
01;KWI;BOM;137;230
02;KWI;BOM;77;255
04;KWI;BOM;137;225
05;KWI;BOM;137;225
01;KWI;HYD;188;260
02;KWI;HYD;152;260
03;KWI;HYD;145;375
04;KWI;HYD;221;275
05;KWI;HYD;221;275
06;KWI;HYD;225;275
01;KWI;DEL;136;215
02;KWI;DEL;81;265
03;KWI;DEL;79;265
04;KWI;DEL;145;260
10;KWI;DEL;152;260
01;KWI;MCT;119;120
02;KWI;MCT;154;130
01;KWI;DXB;87;100
02;KWI;DXB;107;100
03;KWI;DXB;103;105
05;KWI;DXB;115;115
06;KWI;DXB;103;105
01;KWI;DOH;77;80
02;KWI;DOH;64;80
03;KWI;DOH;74;80
07;KWI;DOH;114;90
01;KWI;COK;134;295
02;KWI;COK;127;295
03;KWI;COK;134;295
04;KWI;COK;156;285
05;KWI;COK;158;345
06;KWI;COK;231;320
07;KWI;COK;156;305
12;KWI;COK;166;305
02;KWI;BKK;267;390
02;KWI;AUH;138;95
01;KWI;BAH;83;65
02;KWI;BAH;81;75
03;KWI;BAH;86;75
01;KWI;AMD;135;200
02;KWI;AMD;130;225
03;KWI;AMD;171;205
04;KWI;AMD;172;220
05;KWI;AMD;172;220
01;KWI;RUH;66;70
02;KWI;RUH;62;70
01;KWI;DMM;102;65
02;KWI;DMM;90;65
01;KWI;MAA;135;275
02;KWI;MAA;135;275
03;KWI;MAA;146;275
04;KWI;MAA;167;300
05;KWI;MAA;161;300
06;KWI;MAA;170;300
10;KWI;MAA;206;310
01;KWI;DAC;200;300
02;KWI;DAC;198;300
04;KWI;DAC;236;325
05;KWI;DAC;232;305
08;KWI;DAC;235;325
01;KWI;SAW;130;230
02;KWI;SAW;46;230
03;KWI;SAW;48;230
04;KWI;SAW;109;225
05;KWI;SAW;82;225
01;KWI;KTM;169;265
02;KWI;KTM;178;265
03;KWI;KTM;172;265
01;KWI;JED;115;155
02;KWI;JED;121;155
03;KWI;JED;129;150
11;KWI;JED;186;160
01;KWI;JED;135;120
02;KWI;MNL;1880;535
03;KWI;MNL;1795;535
04;KWI;MNL;2025;575
05;KWI;MNL;1795;575
06;KWI;MNL;1857;575
07;KWI;MNL;1796;575
08;KWI;ATH;226;245
02;KWI;AMS;384;630
04;KWI;AMS;332;410
01;KWI;SAW;130;230
02;KWI;SAW;46;230
03;KWI;SAW;48;230
04;KWI;SAW;109;225
05;KWI;SAW;82;225
01;KWI;LHR;384;440
02;KWI;LHR;280;400
03;KWI;LHR;274;400
04;KWI;LHR;280;380
05;KWI;LHR;271;380
06;KWI;FRA;308;340
02;KWI;MXP;370;365
02;KWI;GVA;300;390
02;KWI;CDG;209;390
04;KWI;CDG;226;380
01;KWI;JFK;500;815
02;KWI;JFK;1159;815
05;KWI;JFK;368;795
02;PVG;ADD;1860;720
03;PVG;ADD;1865;720
04;PVG;ADD;1875;690
05;PVG;ADD;1860;690
06;PVG;ADD;1860;690
01;PVG;SIN;1743;330
02;PVG;SIN;847;340
01;PVG;ICN;651;105
03;PVG;ICN;195;105
04;PVG;ICN;643;105
05;PVG;ICN;645;105
06;PVG;ICN;645;105
07;PVG;ICN;647;105
08;PVG;ICN;651;105
09;PVG;ICN;643;105
11;PVG;ICN;645;105
12;PVG;ICN;643;105
01;PVG;ICN;570;115
11;PVG;DOH;3407;645
12;PVG;DOH;2440;645
01;PVG;HKG;158;205
02;PVG;HKG;161;205
04;PVG;HND;1246;185
06;PVG;HND;1373;175
02;PVG;BKK;609;290
03;PVG;BKK;963;290
04;PVG;BKK;2150;305
05;PVG;BKK;2065;305
10;PVG;BKK;2145;270
03;PVG;KIX;967;130
02;PVG;NRT;961;180
04;PVG;NRT;1291;185
06;PVG;NRT;1373;185
02;PVG;AUH;617;625
03;PVG;AUH;424;625
02;PVG;KUL;317;345
03;PVG;KUL;337;345
05;PVG;KUL;2464;355
09;PVG;KUL;2337;355
01;PVG;TPE;168;115
02;PVG;TPE;145;115
03;PVG;KIX;967;130
01;PVG;CAN;62;180
02;PVG;CAN;44;180
08;PVG;CAN;101;150
09;PVG;CAN;289;155
01;PVG;PEK;85;150
02;PVG;PEK;67;150
04;PVG;PEK;284;155
08;PVG;PEK;283;145
03;PVG;MNL;2137;225
04;PVG;MNL;183;230
06;PVG;MNL;172;230
10;PVG;MNL;121;230
02;PVG;SYD;3381;630
04;PVG;SYD;1733;635
05;PVG;SYD;1719;635
02;PVG;ZRH;1142;740
03;PVG;ZRH;1142;740
04;PVG;ZRH;1142;740
05;PVG;ZRH;1157;740
06;PVG;ZRH;1168;740
07;PVG;ZRH;1168;740
08;PVG;ZRH;1176;740
09;PVG;ZRH;1184;740
10;PVG;ZRH;1176;740
11;PVG;ZRH;1155;760
03;PVG;HEL;721;600
02;PVG;AMS;505;870
03;PVG;AMS;656;870
02;PVG;CPH;906;700
03;PVG;CPH;726;675
04;PVG;CPH;726;665
05;PVG;CPH;725;665
07;PVG;CPH;1260;665
08;PVG;CPH;1236;665
01;PVG;VIE;1946;700
11;PVG;MUC;1951;730
01;PVG;MUC;1120;730
04;PVG;LHR;3622;740
05;PVG;LHR;678;765
06;PVG;LHR;3622;740
07;PVG;LHR;3622;740
08;PVG;LHR;3632;740
09;PVG;LHR;3632;740
10;PVG;LHR;3622;740
11;PVG;LHR;1089;785
12;PVG;LHR;1089;785
01;PVG;FRA;813;710
06;PVG;FRA;824;700
02;PVG;SVO;969;595
03;PVG;SVO;1865;595
04;PVG;SVO;949;570
05;PVG;SVO;969;570
06;PVG;SVO;981;570
07;PVG;SVO;969;570
08;PVG;SVO;969;570
09;PVG;SVO;969;570
03;PVG;CDG;640;915
01;PVG;YVR;1053;770
02;PVG;YVR;828;770
03;PVG;YVR;740;770
04;PVG;YVR;739;785
05;PVG;YVR;742;785
